frame.time_epoch,ip.src,udp.srcport,ip.dst,udp.dstport
1762524716.092146000,192.168.11.6,56042,170.114.201.99,8801
1762524716.092152000,192.168.11.6,56042,170.114.201.99,8801
1762524716.092163000,192.168.11.6,56042,170.114.201.99,8801
1762524716.092177000,192.168.11.6,56042,170.114.201.99,8801
1762524716.092197000,192.168.11.6,56042,170.114.201.99,8801
1762524716.092203000,192.168.11.6,56042,170.114.201.99,8801
1762524716.092206000,192.168.11.6,56042,170.114.201.99,8801
1762524716.092217000,192.168.11.6,56042,170.114.201.99,8801
1762524716.143098000,192.168.11.6,56042,170.114.201.99,8801
1762524716.143106000,192.168.11.6,56042,170.114.201.99,8801
1762524716.143134000,192.168.11.6,56042,170.114.201.99,8801
1762524716.143137000,192.168.11.6,56042,170.114.201.99,8801
1762524716.143139000,192.168.11.6,56042,170.114.201.99,8801
1762524716.143140000,192.168.11.6,56042,170.114.201.99,8801
1762524716.143143000,192.168.11.6,56042,170.114.201.99,8801
1762524716.143145000,192.168.11.6,56042,170.114.201.99,8801
1762524716.143148000,192.168.11.6,56042,170.114.201.99,8801
1762524716.143157000,192.168.11.6,56042,170.114.201.99,8801
1762524716.143160000,192.168.11.6,56042,170.114.201.99,8801
1762524716.143162000,192.168.11.6,56042,170.114.201.99,8801
1762524716.143164000,192.168.11.6,56042,170.114.201.99,8801
1762524716.143171000,192.168.11.6,56042,170.114.201.99,8801
1762524716.143173000,192.168.11.6,56042,170.114.201.99,8801
1762524716.194152000,192.168.11.6,56042,170.114.201.99,8801
1762524716.194161000,192.168.11.6,56042,170.114.201.99,8801
1762524716.194204000,192.168.11.6,56042,170.114.201.99,8801
1762524716.194207000,192.168.11.6,56042,170.114.201.99,8801
1762524716.194210000,192.168.11.6,56042,170.114.201.99,8801
1762524716.194213000,192.168.11.6,56042,170.114.201.99,8801
1762524716.194215000,192.168.11.6,56042,170.114.201.99,8801
1762524716.194217000,192.168.11.6,56042,170.114.201.99,8801
1762524716.194220000,192.168.11.6,56042,170.114.201.99,8801
1762524716.194222000,192.168.11.6,56042,170.114.201.99,8801
1762524716.194231000,192.168.11.6,56042,170.114.201.99,8801
1762524716.194233000,192.168.11.6,56042,170.114.201.99,8801
1762524716.194235000,192.168.11.6,56042,170.114.201.99,8801
1762524716.194237000,192.168.11.6,56042,170.114.201.99,8801
1762524716.245098000,192.168.11.6,56042,170.114.201.99,8801
1762524716.245105000,192.168.11.6,56042,170.114.201.99,8801
1762524716.245126000,192.168.11.6,56042,170.114.201.99,8801
1762524716.245128000,192.168.11.6,56042,170.114.201.99,8801
1762524716.245130000,192.168.11.6,56042,170.114.201.99,8801
1762524716.245131000,192.168.11.6,56042,170.114.201.99,8801
1762524716.245136000,192.168.11.6,56042,170.114.201.99,8801
1762524716.245138000,192.168.11.6,56042,170.114.201.99,8801
1762524716.245142000,192.168.11.6,56042,170.114.201.99,8801
1762524716.245147000,192.168.11.6,56042,170.114.201.99,8801
1762524716.245157000,192.168.11.6,56042,170.114.201.99,8801
1762524716.245162000,192.168.11.6,56042,170.114.201.99,8801
1762524716.245171000,192.168.11.6,56042,170.114.201.99,8801
1762524716.245177000,192.168.11.6,56042,170.114.201.99,8801
1762524716.296207000,192.168.11.6,56042,170.114.201.99,8801
1762524716.296214000,192.168.11.6,56042,170.114.201.99,8801
1762524716.296216000,192.168.11.6,56042,170.114.201.99,8801
1762524716.296246000,192.168.11.6,56042,170.114.201.99,8801
1762524716.296248000,192.168.11.6,56042,170.114.201.99,8801
1762524716.296250000,192.168.11.6,56042,170.114.201.99,8801
1762524716.296252000,192.168.11.6,56042,170.114.201.99,8801
1762524716.296255000,192.168.11.6,56042,170.114.201.99,8801
1762524716.296257000,192.168.11.6,56042,170.114.201.99,8801
1762524716.296260000,192.168.11.6,56042,170.114.201.99,8801
1762524716.296271000,192.168.11.6,56042,170.114.201.99,8801
1762524716.296273000,192.168.11.6,56042,170.114.201.99,8801
1762524716.296275000,192.168.11.6,56042,170.114.201.99,8801
1762524716.296278000,192.168.11.6,56042,170.114.201.99,8801
1762524716.296283000,192.168.11.6,56042,170.114.201.99,8801
1762524716.304742000,170.114.201.99,8801,192.168.11.6,56042
1762524716.304959000,192.168.11.6,56042,170.114.201.99,8801
1762524716.304964000,192.168.11.6,56042,170.114.201.99,8801
1762524716.406196000,192.168.11.6,53514,170.114.201.99,8801
1762524716.414554000,170.114.201.99,8801,192.168.11.6,53514
1762524716.414557000,170.114.201.99,8801,192.168.11.6,53514
1762524716.414750000,192.168.11.6,53514,170.114.201.99,8801
1762524716.547437000,170.114.201.99,8801,192.168.11.6,51409
1762524716.547442000,170.114.201.99,8801,192.168.11.6,64767
1762524716.547444000,170.114.201.99,8801,192.168.11.6,50209
1762524716.547630000,192.168.11.6,64767,170.114.201.99,8801
1762524716.547636000,192.168.11.6,51409,170.114.201.99,8801
1762524716.547658000,192.168.11.6,50209,170.114.201.99,8801
1762524716.547665000,192.168.11.6,64767,170.114.201.99,8801
1762524716.547673000,192.168.11.6,51409,170.114.201.99,8801
1762524716.547693000,192.168.11.6,50209,170.114.201.99,8801
1762524716.555808000,170.114.201.99,8801,192.168.11.6,51409
1762524716.555811000,170.114.201.99,8801,192.168.11.6,64767
1762524716.555812000,170.114.201.99,8801,192.168.11.6,50209
1762524716.561972000,192.168.11.6,53514,170.114.201.99,8801
1762524717.562227000,192.168.11.6,53514,170.114.201.99,8801
1762524718.661927000,192.168.11.6,53514,170.114.201.99,8801
1762524719.761599000,192.168.11.6,53514,170.114.201.99,8801
1762524719.782483000,170.114.201.99,8801,192.168.11.6,56042
1762524719.782599000,192.168.11.6,56042,170.114.201.99,8801
1762524719.782615000,192.168.11.6,56042,170.114.201.99,8801
1762524719.790741000,170.114.201.99,8801,192.168.11.6,56042
1762524720.199177000,192.168.11.6,53514,170.114.201.99,8801
1762524720.209586000,170.114.201.99,8801,192.168.11.6,53514
1762524720.209768000,192.168.11.6,53514,170.114.201.99,8801
1762524720.215909000,170.114.201.99,8801,192.168.11.6,53514
1762524720.293191000,170.114.201.99,8801,192.168.11.6,51409
1762524720.293196000,170.114.201.99,8801,192.168.11.6,64767
1762524720.293198000,170.114.201.99,8801,192.168.11.6,50209
1762524720.293382000,192.168.11.6,64767,170.114.201.99,8801
1762524720.293410000,192.168.11.6,51409,170.114.201.99,8801
1762524720.293413000,192.168.11.6,50209,170.114.201.99,8801
1762524720.293415000,192.168.11.6,64767,170.114.201.99,8801
1762524720.293423000,192.168.11.6,51409,170.114.201.99,8801
1762524720.293425000,192.168.11.6,50209,170.114.201.99,8801
1762524720.300780000,170.114.201.99,8801,192.168.11.6,51409
1762524720.300784000,170.114.201.99,8801,192.168.11.6,64767
1762524720.300785000,170.114.201.99,8801,192.168.11.6,50209
1762524720.781489000,192.168.11.6,53514,170.114.201.99,8801
1762524721.841425000,192.168.11.6,53514,170.114.201.99,8801
1762524722.941357000,192.168.11.6,53514,170.114.201.99,8801
1762524723.529442000,170.114.201.99,8801,192.168.11.6,56042
1762524723.529647000,192.168.11.6,56042,170.114.201.99,8801
1762524723.529678000,192.168.11.6,56042,170.114.201.99,8801
1762524723.537997000,170.114.201.99,8801,192.168.11.6,56042
1762524723.916396000,170.114.201.99,8801,192.168.11.6,53514
1762524723.916576000,192.168.11.6,53514,170.114.201.99,8801
1762524723.916607000,192.168.11.6,53514,170.114.201.99,8801
1762524723.924592000,170.114.201.99,8801,192.168.11.6,53514
1762524724.041483000,192.168.11.6,64767,170.114.201.99,8801
1762524724.041527000,192.168.11.6,51409,170.114.201.99,8801
1762524724.041545000,192.168.11.6,50209,170.114.201.99,8801
1762524724.041567000,192.168.11.6,53514,170.114.201.99,8801
1762524724.048611000,170.114.201.99,8801,192.168.11.6,64767
1762524724.048614000,170.114.201.99,8801,192.168.11.6,51409
1762524724.048616000,170.114.201.99,8801,192.168.11.6,50209
1762524724.048749000,192.168.11.6,64767,170.114.201.99,8801
1762524724.048770000,192.168.11.6,51409,170.114.201.99,8801
1762524724.048772000,192.168.11.6,50209,170.114.201.99,8801
1762524724.050080000,170.114.201.99,8801,192.168.11.6,51409
1762524724.050082000,170.114.201.99,8801,192.168.11.6,64767
1762524724.050084000,170.114.201.99,8801,192.168.11.6,50209
1762524725.141324000,192.168.11.6,53514,170.114.201.99,8801
1762524726.241070000,192.168.11.6,53514,170.114.201.99,8801
1762524727.283538000,192.168.11.6,56042,170.114.201.99,8801
1762524727.284136000,170.114.201.99,8801,192.168.11.6,56042
1762524727.284252000,192.168.11.6,56042,170.114.201.99,8801
1762524727.291644000,170.114.201.99,8801,192.168.11.6,56042
1762524727.340897000,192.168.11.6,53514,170.114.201.99,8801
1762524727.695912000,170.114.201.99,8801,192.168.11.6,53514
1762524727.696136000,192.168.11.6,53514,170.114.201.99,8801
1762524727.696159000,192.168.11.6,53514,170.114.201.99,8801
1762524727.705145000,170.114.201.99,8801,192.168.11.6,53514
1762524727.793725000,170.114.201.99,8801,192.168.11.6,51409
1762524727.793728000,170.114.201.99,8801,192.168.11.6,50209
1762524727.793730000,170.114.201.99,8801,192.168.11.6,64767
1762524727.793904000,192.168.11.6,64767,170.114.201.99,8801
1762524727.793924000,192.168.11.6,51409,170.114.201.99,8801
1762524727.793926000,192.168.11.6,50209,170.114.201.99,8801
1762524727.793962000,192.168.11.6,64767,170.114.201.99,8801
1762524727.793964000,192.168.11.6,51409,170.114.201.99,8801
1762524727.793980000,192.168.11.6,50209,170.114.201.99,8801
1762524727.802382000,170.114.201.99,8801,192.168.11.6,64767
1762524727.802386000,170.114.201.99,8801,192.168.11.6,51409
1762524727.802389000,170.114.201.99,8801,192.168.11.6,50209
1762524728.441056000,192.168.11.6,53514,170.114.201.99,8801
1762524729.540723000,192.168.11.6,53514,170.114.201.99,8801
1762524730.641022000,192.168.11.6,53514,170.114.201.99,8801
1762524731.027962000,170.114.201.99,8801,192.168.11.6,56042
1762524731.028179000,192.168.11.6,56042,170.114.201.99,8801
1762524731.028209000,192.168.11.6,56042,170.114.201.99,8801
1762524731.036979000,170.114.201.99,8801,192.168.11.6,56042
1762524731.445335000,192.168.11.6,53514,170.114.201.99,8801
1762524731.454702000,170.114.201.99,8801,192.168.11.6,53514
1762524731.454857000,192.168.11.6,53514,170.114.201.99,8801
1762524731.460003000,170.114.201.99,8801,192.168.11.6,53514
1762524731.548217000,170.114.201.99,8801,192.168.11.6,51409
1762524731.548222000,170.114.201.99,8801,192.168.11.6,64767
1762524731.548224000,170.114.201.99,8801,192.168.11.6,50209
1762524731.548430000,192.168.11.6,64767,170.114.201.99,8801
1762524731.548461000,192.168.11.6,51409,170.114.201.99,8801
1762524731.548462000,192.168.11.6,50209,170.114.201.99,8801
1762524731.548469000,192.168.11.6,64767,170.114.201.99,8801
1762524731.548475000,192.168.11.6,51409,170.114.201.99,8801
1762524731.548481000,192.168.11.6,50209,170.114.201.99,8801
1762524731.556537000,170.114.201.99,8801,192.168.11.6,51409
1762524731.557316000,170.114.201.99,8801,192.168.11.6,64767
1762524731.557322000,170.114.201.99,8801,192.168.11.6,50209
1762524731.740610000,192.168.11.6,53514,170.114.201.99,8801
1762524732.800553000,192.168.11.6,53514,170.114.201.99,8801
1762524733.900166000,192.168.11.6,53514,170.114.201.99,8801
1762524734.785012000,192.168.11.6,56042,170.114.201.99,8801
1762524734.788811000,170.114.201.99,8801,192.168.11.6,56042
1762524734.788978000,192.168.11.6,56042,170.114.201.99,8801
1762524734.793325000,170.114.201.99,8801,192.168.11.6,56042
1762524735.000392000,192.168.11.6,53514,170.114.201.99,8801
1762524735.153497000,192.168.11.6,53514,170.114.201.99,8801
1762524735.161497000,170.114.201.99,8801,192.168.11.6,53514
1762524735.167677000,170.114.201.99,8801,192.168.11.6,53514
1762524735.167821000,192.168.11.6,53514,170.114.201.99,8801
1762524735.290174000,170.114.201.99,8801,192.168.11.6,51409
1762524735.290179000,170.114.201.99,8801,192.168.11.6,64767
1762524735.290181000,170.114.201.99,8801,192.168.11.6,50209
1762524735.290353000,192.168.11.6,64767,170.114.201.99,8801
1762524735.290381000,192.168.11.6,51409,170.114.201.99,8801
1762524735.290384000,192.168.11.6,50209,170.114.201.99,8801
1762524735.290386000,192.168.11.6,64767,170.114.201.99,8801
1762524735.290394000,192.168.11.6,51409,170.114.201.99,8801
1762524735.290396000,192.168.11.6,50209,170.114.201.99,8801
1762524735.299443000,170.114.201.99,8801,192.168.11.6,51409
1762524735.299447000,170.114.201.99,8801,192.168.11.6,64767
1762524735.299448000,170.114.201.99,8801,192.168.11.6,50209
1762524736.100123000,192.168.11.6,53514,170.114.201.99,8801
1762524737.200132000,192.168.11.6,53514,170.114.201.99,8801
1762524738.200288000,192.168.11.6,53514,170.114.201.99,8801
1762524738.530893000,170.114.201.99,8801,192.168.11.6,56042
1762524738.531110000,192.168.11.6,56042,170.114.201.99,8801
1762524738.531139000,192.168.11.6,56042,170.114.201.99,8801
1762524738.540169000,170.114.201.99,8801,192.168.11.6,56042
1762524738.948648000,192.168.11.6,53514,170.114.201.99,8801
1762524738.954809000,170.114.201.99,8801,192.168.11.6,53514
1762524738.955000000,192.168.11.6,53514,170.114.201.99,8801
1762524738.959386000,170.114.201.99,8801,192.168.11.6,53514
1762524739.040507000,170.114.201.99,8801,192.168.11.6,51409
1762524739.040512000,170.114.201.99,8801,192.168.11.6,64767
1762524739.040514000,170.114.201.99,8801,192.168.11.6,50209
1762524739.040740000,192.168.11.6,64767,170.114.201.99,8801
1762524739.040767000,192.168.11.6,51409,170.114.201.99,8801
1762524739.040770000,192.168.11.6,50209,170.114.201.99,8801
1762524739.040779000,192.168.11.6,64767,170.114.201.99,8801
1762524739.040785000,192.168.11.6,51409,170.114.201.99,8801
1762524739.040791000,192.168.11.6,50209,170.114.201.99,8801
1762524739.048803000,170.114.201.99,8801,192.168.11.6,51409
1762524739.048806000,170.114.201.99,8801,192.168.11.6,64767
1762524739.048808000,170.114.201.99,8801,192.168.11.6,50209
1762524739.299831000,192.168.11.6,53514,170.114.201.99,8801
1762524739.800203000,192.168.11.6,53514,170.114.201.99,8801
1762524739.899835000,192.168.11.6,53514,170.114.201.99,8801
1762524739.999745000,192.168.11.6,53514,170.114.201.99,8801
1762524740.099766000,192.168.11.6,53514,170.114.201.99,8801
1762524740.108507000,170.114.201.99,8801,192.168.11.6,53514
1762524740.199868000,192.168.11.6,53514,170.114.201.99,8801
1762524740.299862000,192.168.11.6,53514,170.114.201.99,8801
1762524740.401260000,192.168.11.6,53514,170.114.201.99,8801
1762524740.401266000,192.168.11.6,53514,170.114.201.99,8801
1762524740.499799000,192.168.11.6,53514,170.114.201.99,8801
1762524740.507824000,170.114.201.99,8801,192.168.11.6,53514
1762524740.580312000,192.168.11.6,53514,170.114.201.99,8801
1762524740.580493000,192.168.11.6,64767,170.114.201.99,8801
1762524740.580636000,192.168.11.6,56042,170.114.201.99,8801
1762524740.581904000,192.168.11.6,51409,170.114.201.99,8801
1762524740.582143000,192.168.11.6,50209,170.114.201.99,8801
1762524780.376006000,192.168.11.6,62519,170.114.201.99,8801
1762524780.376245000,192.168.11.6,63240,170.114.201.99,8801
1762524780.376362000,192.168.11.6,59556,170.114.201.99,8801
1762524780.376472000,192.168.11.6,58013,170.114.201.99,8801
1762524780.376573000,192.168.11.6,63039,170.114.201.99,8801
1762524780.377029000,192.168.11.6,57291,170.114.201.99,8801
1762524780.377072000,192.168.11.6,54679,170.114.201.99,8801
1762524780.377112000,192.168.11.6,50720,170.114.201.99,8801
1762524780.377176000,192.168.11.6,65337,170.114.201.99,8801
1762524780.377214000,192.168.11.6,61155,170.114.201.99,8801
1762524780.387354000,170.114.201.99,8801,192.168.11.6,63240
1762524780.387357000,170.114.201.99,8801,192.168.11.6,63240
1762524780.387358000,170.114.201.99,8801,192.168.11.6,62519
1762524780.387359000,170.114.201.99,8801,192.168.11.6,62519
1762524780.387360000,170.114.201.99,8801,192.168.11.6,59556
1762524780.387361000,170.114.201.99,8801,192.168.11.6,59556
1762524780.388998000,170.114.201.99,8801,192.168.11.6,58013
1762524780.389165000,170.114.201.99,8801,192.168.11.6,58013
1762524780.389167000,170.114.201.99,8801,192.168.11.6,63039
1762524780.389168000,170.114.201.99,8801,192.168.11.6,57291
1762524780.389169000,170.114.201.99,8801,192.168.11.6,63039
1762524780.389170000,170.114.201.99,8801,192.168.11.6,57291
1762524780.389171000,170.114.201.99,8801,192.168.11.6,50720
1762524780.389172000,170.114.201.99,8801,192.168.11.6,50720
1762524780.389173000,170.114.201.99,8801,192.168.11.6,54679
1762524780.389174000,170.114.201.99,8801,192.168.11.6,54679
1762524780.389175000,170.114.201.99,8801,192.168.11.6,61155
1762524780.389176000,170.114.201.99,8801,192.168.11.6,61155
1762524780.389176000,170.114.201.99,8801,192.168.11.6,65337
1762524780.389177000,170.114.201.99,8801,192.168.11.6,65337
1762524780.391851000,192.168.11.6,62519,170.114.201.99,8801
1762524780.391879000,192.168.11.6,54679,170.114.201.99,8801
1762524780.394584000,192.168.11.6,63240,170.114.201.99,8801
1762524780.394601000,192.168.11.6,65337,170.114.201.99,8801
1762524780.397118000,192.168.11.6,59556,170.114.201.99,8801
1762524780.397134000,192.168.11.6,61155,170.114.201.99,8801
1762524780.399391000,192.168.11.6,58013,170.114.201.99,8801
1762524780.399395000,192.168.11.6,57291,170.114.201.99,8801
1762524780.401581000,192.168.11.6,63039,170.114.201.99,8801
1762524780.401586000,192.168.11.6,50720,170.114.201.99,8801
1762524780.405142000,170.114.201.99,8801,192.168.11.6,63240
1762524780.405147000,170.114.201.99,8801,192.168.11.6,62519
1762524780.405149000,170.114.201.99,8801,192.168.11.6,59556
1762524780.406322000,170.114.201.99,8801,192.168.11.6,58013
1762524780.414481000,170.114.201.99,8801,192.168.11.6,63039
1762524780.445580000,170.114.201.99,8801,192.168.11.6,63240
1762524780.445584000,170.114.201.99,8801,192.168.11.6,58013
1762524780.445714000,192.168.11.6,63240,170.114.201.99,8801
1762524780.495500000,192.168.11.6,63240,170.114.201.99,8801
1762524780.495507000,192.168.11.6,58013,170.114.201.99,8801
1762524780.495532000,192.168.11.6,62519,170.114.201.99,8801
1762524780.495534000,192.168.11.6,62519,170.114.201.99,8801
1762524780.506673000,170.114.201.99,8801,192.168.11.6,63240
1762524780.506676000,170.114.201.99,8801,192.168.11.6,58013
1762524780.557828000,192.168.11.6,63240,170.114.201.99,8801
1762524780.557832000,192.168.11.6,58013,170.114.201.99,8801
1762524780.557996000,170.114.201.99,8801,192.168.11.6,63240
1762524780.557999000,170.114.201.99,8801,192.168.11.6,58013
1762524780.595453000,192.168.11.6,62519,170.114.201.99,8801
1762524780.609302000,170.114.201.99,8801,192.168.11.6,63240
1762524780.609307000,170.114.201.99,8801,192.168.11.6,58013
1762524780.609471000,192.168.11.6,63240,170.114.201.99,8801
1762524780.609477000,192.168.11.6,58013,170.114.201.99,8801
1762524780.661834000,170.114.201.99,8801,192.168.11.6,63240
1762524780.661838000,170.114.201.99,8801,192.168.11.6,58013
1762524780.662040000,192.168.11.6,63240,170.114.201.99,8801
1762524780.662045000,192.168.11.6,58013,170.114.201.99,8801
1762524780.695627000,192.168.11.6,62519,170.114.201.99,8801
1762524780.712686000,170.114.201.99,8801,192.168.11.6,63240
1762524780.712691000,170.114.201.99,8801,192.168.11.6,58013
1762524780.712848000,192.168.11.6,63240,170.114.201.99,8801
1762524780.712854000,192.168.11.6,58013,170.114.201.99,8801
1762524780.754795000,170.114.201.99,8801,192.168.11.6,59556
1762524780.754976000,192.168.11.6,59556,170.114.201.99,8801
1762524780.756833000,170.114.201.99,8801,192.168.11.6,59556
1762524780.764086000,170.114.201.99,8801,192.168.11.6,63240
1762524780.764094000,170.114.201.99,8801,192.168.11.6,58013
1762524780.764220000,192.168.11.6,63240,170.114.201.99,8801
1762524780.764225000,192.168.11.6,58013,170.114.201.99,8801
1762524780.775248000,170.114.201.99,8801,192.168.11.6,59556
1762524780.785462000,170.114.201.99,8801,192.168.11.6,59556
1762524780.785466000,170.114.201.99,8801,192.168.11.6,59556
1762524780.785468000,170.114.201.99,8801,192.168.11.6,59556
1762524780.785720000,192.168.11.6,59556,170.114.201.99,8801
1762524780.785725000,192.168.11.6,59556,170.114.201.99,8801
1762524780.795497000,192.168.11.6,62519,170.114.201.99,8801
1762524780.805846000,170.114.201.99,8801,192.168.11.6,59556
1762524780.815418000,170.114.201.99,8801,192.168.11.6,63240
1762524780.815420000,170.114.201.99,8801,192.168.11.6,58013
1762524780.815534000,192.168.11.6,63240,170.114.201.99,8801
1762524780.815537000,192.168.11.6,58013,170.114.201.99,8801
1762524780.866589000,192.168.11.6,63240,170.114.201.99,8801
1762524780.866609000,192.168.11.6,58013,170.114.201.99,8801
1762524780.887915000,170.114.201.99,8801,192.168.11.6,62519
1762524780.895253000,192.168.11.6,62519,170.114.201.99,8801
1762524780.958464000,192.168.11.6,58013,170.114.201.99,8801
1762524780.959293000,170.114.201.99,8801,192.168.11.6,59556
1762524780.959297000,170.114.201.99,8801,192.168.11.6,59556
1762524780.959300000,170.114.201.99,8801,192.168.11.6,62519
1762524780.969322000,170.114.201.99,8801,192.168.11.6,62519
1762524780.995205000,192.168.11.6,59556,170.114.201.99,8801
1762524780.995213000,192.168.11.6,62519,170.114.201.99,8801
1762524781.031596000,170.114.201.99,8801,192.168.11.6,59556
1762524781.031777000,192.168.11.6,59556,170.114.201.99,8801
1762524781.051468000,170.114.201.99,8801,192.168.11.6,62519
1762524781.095361000,192.168.11.6,59556,170.114.201.99,8801
1762524781.095368000,192.168.11.6,62519,170.114.201.99,8801
1762524781.104398000,170.114.201.99,8801,192.168.11.6,59556
1762524781.104402000,170.114.201.99,8801,192.168.11.6,59556
1762524781.104403000,170.114.201.99,8801,192.168.11.6,59556
1762524781.176153000,170.114.201.99,8801,192.168.11.6,59556
1762524781.176156000,170.114.201.99,8801,192.168.11.6,59556
1762524781.176159000,170.114.201.99,8801,192.168.11.6,62519
1762524781.195217000,192.168.11.6,62519,170.114.201.99,8801
1762524781.207950000,170.114.201.99,8801,192.168.11.6,59556
1762524781.207954000,170.114.201.99,8801,192.168.11.6,59556
1762524781.208159000,192.168.11.6,59556,170.114.201.99,8801
1762524781.216119000,192.168.11.6,59556,170.114.201.99,8801
1762524781.237298000,170.114.201.99,8801,192.168.11.6,59556
1762524781.237303000,170.114.201.99,8801,192.168.11.6,59556
1762524781.267702000,170.114.201.99,8801,192.168.11.6,59556
1762524781.267707000,170.114.201.99,8801,192.168.11.6,59556
1762524781.267709000,170.114.201.99,8801,192.168.11.6,62519
1762524781.295237000,192.168.11.6,62519,170.114.201.99,8801
1762524781.308270000,170.114.201.99,8801,192.168.11.6,59556
1762524781.318655000,170.114.201.99,8801,192.168.11.6,59556
1762524781.339384000,170.114.201.99,8801,192.168.11.6,59556
1762524781.339390000,170.114.201.99,8801,192.168.11.6,59556
1762524781.339572000,192.168.11.6,59556,170.114.201.99,8801
1762524781.349604000,170.114.201.99,8801,192.168.11.6,59556
1762524781.349608000,170.114.201.99,8801,192.168.11.6,62519
1762524781.395218000,192.168.11.6,62519,170.114.201.99,8801
1762524781.401174000,170.114.201.99,8801,192.168.11.6,59556
1762524781.401178000,170.114.201.99,8801,192.168.11.6,59556
1762524781.404007000,170.114.201.99,8801,192.168.11.6,59556
1762524781.421706000,170.114.201.99,8801,192.168.11.6,59556
1762524781.421711000,170.114.201.99,8801,192.168.11.6,59556
1762524781.421962000,192.168.11.6,59556,170.114.201.99,8801
1762524781.421969000,192.168.11.6,59556,170.114.201.99,8801
1762524781.421995000,192.168.11.6,59556,170.114.201.99,8801
1762524781.421998000,192.168.11.6,59556,170.114.201.99,8801
1762524781.421999000,192.168.11.6,59556,170.114.201.99,8801
1762524781.453022000,170.114.201.99,8801,192.168.11.6,62519
1762524781.453167000,192.168.11.6,59556,170.114.201.99,8801
1762524781.453170000,192.168.11.6,59556,170.114.201.99,8801
1762524781.453172000,192.168.11.6,59556,170.114.201.99,8801
1762524781.453190000,192.168.11.6,59556,170.114.201.99,8801
1762524781.495560000,192.168.11.6,59556,170.114.201.99,8801
1762524781.495578000,192.168.11.6,62519,170.114.201.99,8801
1762524781.503981000,170.114.201.99,8801,192.168.11.6,59556
1762524781.503985000,170.114.201.99,8801,192.168.11.6,59556
1762524781.503987000,170.114.201.99,8801,192.168.11.6,59556
1762524781.503989000,170.114.201.99,8801,192.168.11.6,59556
1762524781.514024000,170.114.201.99,8801,192.168.11.6,59556
1762524781.514169000,192.168.11.6,59556,170.114.201.99,8801
1762524781.565784000,170.114.201.99,8801,192.168.11.6,59556
1762524781.575256000,170.114.201.99,8801,192.168.11.6,62519
1762524781.595482000,192.168.11.6,59556,170.114.201.99,8801
1762524781.595491000,192.168.11.6,62519,170.114.201.99,8801
1762524781.595517000,192.168.11.6,62519,170.114.201.99,8801
1762524781.667940000,170.114.201.99,8801,192.168.11.6,59556
1762524781.668152000,192.168.11.6,59556,170.114.201.99,8801
1762524781.675255000,170.114.201.99,8801,192.168.11.6,62519
1762524781.688920000,170.114.201.99,8801,192.168.11.6,59556
1762524781.688924000,170.114.201.99,8801,192.168.11.6,59556
1762524781.688927000,170.114.201.99,8801,192.168.11.6,59556
1762524781.695480000,192.168.11.6,62519,170.114.201.99,8801
1762524781.704072000,170.114.201.99,8801,192.168.11.6,59556
1762524781.719836000,170.114.201.99,8801,192.168.11.6,59556
1762524781.719840000,170.114.201.99,8801,192.168.11.6,59556
1762524781.750699000,170.114.201.99,8801,192.168.11.6,59556
1762524781.750705000,170.114.201.99,8801,192.168.11.6,62519
1762524781.750916000,192.168.11.6,59556,170.114.201.99,8801
1762524781.761521000,170.114.201.99,8801,192.168.11.6,59556
1762524781.761525000,170.114.201.99,8801,192.168.11.6,59556
1762524781.791314000,170.114.201.99,8801,192.168.11.6,59556
1762524781.795390000,192.168.11.6,62519,170.114.201.99,8801
1762524781.800906000,192.168.11.6,59556,170.114.201.99,8801
1762524781.842971000,170.114.201.99,8801,192.168.11.6,59556
1762524781.842977000,170.114.201.99,8801,192.168.11.6,59556
1762524781.843178000,192.168.11.6,59556,170.114.201.99,8801
1762524781.864290000,170.114.201.99,8801,192.168.11.6,59556
1762524781.864296000,170.114.201.99,8801,192.168.11.6,59556
1762524781.873177000,170.114.201.99,8801,192.168.11.6,62519
1762524781.895448000,192.168.11.6,62519,170.114.201.99,8801
1762524781.901179000,192.168.11.6,59556,170.114.201.99,8801
1762524781.995511000,192.168.11.6,59556,170.114.201.99,8801
1762524781.995519000,192.168.11.6,59556,170.114.201.99,8801
1762524781.995544000,192.168.11.6,62519,170.114.201.99,8801
1762524782.049066000,170.114.201.99,8801,192.168.11.6,59556
1762524782.049071000,170.114.201.99,8801,192.168.11.6,59556
1762524782.049073000,170.114.201.99,8801,192.168.11.6,62519
1762524782.069264000,170.114.201.99,8801,192.168.11.6,59556
1762524782.069269000,170.114.201.99,8801,192.168.11.6,59556
1762524782.069272000,170.114.201.99,8801,192.168.11.6,59556
1762524782.069275000,170.114.201.99,8801,192.168.11.6,59556
1762524782.070333000,170.114.201.99,8801,192.168.11.6,59556
1762524782.070336000,170.114.201.99,8801,192.168.11.6,59556
1762524782.070338000,170.114.201.99,8801,192.168.11.6,59556
1762524782.070340000,170.114.201.99,8801,192.168.11.6,62519
1762524782.070342000,170.114.201.99,8801,192.168.11.6,62519
1762524782.088328000,170.114.201.99,8801,192.168.11.6,59556
1762524782.088499000,192.168.11.6,59556,170.114.201.99,8801
1762524782.095335000,192.168.11.6,62519,170.114.201.99,8801
1762524782.098072000,170.114.201.99,8801,192.168.11.6,59556
1762524782.119135000,170.114.201.99,8801,192.168.11.6,59556
1762524782.119141000,170.114.201.99,8801,192.168.11.6,59556
